State,class
"B+s+S,S+s*S,S*S,s+s+S*S,S*s*S,s+S*s*s*S+S*S+s*s+B+",Botnet-TCP-Attempt-SPAM
"S+s+b+s+S*B*S+s*S,s+s+s,S*s+S*s*s+s*s*s+B+s+s*",Botnet-TCP-Attempt-SPAM
"s,b,S+B*S,S*s+s,S+s*S,B,S*S+s,s,S+B+s*S,S*s*s+s*",Botnet-TCP-Attempt-SPAM
"S+s,s+S,S+s,B+S*b*B*s*B*S+s*s+s,S*S,S*b*S+s+s*S,S+s+s+S,s,S*R,r+R.R,r,S+R,r,",Botnet-TCP-Attempt-SPAM
Z+Y.Y*Y.Z+y+y*Z*Y+,Botnet-TCP-Established-HTTP-Ad
"Y,Y*Y,y,h,Y.Y,",Botnet-TCP-Established-HTTP-Ad
R*r*,Botnet-TCP-Attempt-SPAM
"s*s+S*s*s*S+S*S,",Botnet-TCP-Attempt-SPAM
s*s+S*s*s*S+S*,Botnet-TCP-Attempt-SPAM
s*S+S*s*s*S+s*,Botnet-TCP-Attempt-SPAM
z*,Botnet-TCP-Established-HTTP-Ad
z*Y+,Botnet-TCP-Established-HTTP-Ad
y*,Botnet-TCP-WEB-Established
Y*Z*z*,Botnet-TCP-Established-HTTP-Ad
"X,Z*",Botnet-TCP-Established-HTTP-Ad
Z+z*,Botnet-TCP-Established-HTTP-Ad
z*,Botnet-TCP-Established-HTTP-Ad
y*,Botnet-TCP-WEB-Established
"Y*z*z*Z,Z*Z.Z,I,Z.Z0",Botnet-TCP-Established-HTTP-Ad
z*,Botnet-TCP-Established-HTTP-Ad
Y+Y*,Botnet-TCP-Established-HTTP-Ad
"z*Z.Z,Z,Z,Z.Z,Z.Z+",Botnet-TCP-WEB-Established
I*Z*h*,Botnet-TCP-WEB-Established
"S,B,Y.y,y,y,s,y,y,",Botnet-TCP-WEB-Established
s0s*,Botnet-TCP-Attempt-SPAM
s0s*,Botnet-TCP-Attempt-SPAM
s*B*S+S*,Botnet-TCP-Attempt-SPAM
"R.R+S,S*r*r*r*s*S,",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"y.y,y.s.s.y,y.y.y.Y,H,y,y.y,h.y,y,s.s.Y+Y,B,s.Y,y,s,s.y,v.y,Y.S,S.",Botnet-TCP-WEB-Established
"s.s.y.H,Y.Y,H,y.y,y.",Botnet-TCP-WEB-Established
"y.s,Y.y.Y,y.y.y,H,",Botnet-TCP-WEB-Established
"Y*R,y+",Botnet-TCP-WEB-Established
"s+S*S+s+B+S*S,S*S,S*s+s*s+S*S,s,S+S*s+s+s,S+s+s+s*s+",Botnet-TCP-Attempt-SPAM
r+A+r*a*r*R+R*r*,Botnet-TCP-Attempt-SPAM
z.I.I.,Botnet-TCP-HTTP-Google-Net-Established
"00Z,z,",Botnet-TCP-HTTP-Google-Net-Established
Z*X+r+x+z*z*z*i*y*y*z+,Botnet-TCP-Established-HTTP-Ad
i*i+I*H*I+z*z+y*z*i*z*,Botnet-TCP-Established-HTTP-Ad
"Y,x+x+",Botnet-TCP-HTTP-Google-Net-Established
R+R*r+r*,Botnet-TCP-Attempt-SPAM
".S,r,S+R,B,r,S+S,s,r,r,r,r,r+r,r,r,s,S+s,s+r,R,r.R+s+r,s,r,s,s,A,r+r,R.R+r,r",Botnet-TCP-Attempt-SPAM
S+S*s*,Botnet-TCP-Attempt-SPAM
"s+s,S*B*s+S,S*s+s+s+s*s+b+S*S+s*S,S*s*s+s+s+s+B+B+s+s+s*s+s,",Botnet-TCP-Attempt-SPAM
"s,S*s+s+B+B+s+s,s,s+s*S,B,S+s+s+s+s+s+S,s,S+s+b+s+s*S,S+b+s+s+s+s+s+S*s+B+s+",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"S*S,",Botnet-TCP-Attempt-SPAM
"S+s+s+S,S*S,S*s*B*s+s*S,s+B+s,S*s+r*r+s,r+R.S,R*s+s+r*s+s*s*S,S*S+",Botnet-TCP-Attempt-SPAM
"s,S+s,s+s,s+s,s+S*s*S,S*s+s+B*s+s,S*s+s+s+B,S+s+s*s+B+S*s*S+s+s+S*r+s,",Botnet-TCP-Attempt-SPAM
R*,Botnet-TCP-Attempt-SPAM
"s+s+B+s,S*S,S*S,S+a+R,S,R.r,R,s,R+R,S+s,R+S,S+s+s*s+s*s+B+s+S*S+S*s+s*s+s+",Botnet-TCP-Attempt-SPAM
s*s*s*S+,Botnet-TCP-Attempt-SPAM
s*s*s*S+,Botnet-TCP-Attempt-SPAM
"s+s+s+s*s+S,s+s+s,S*s+s*s+r*s*S,B,s+S*S+s,S+S,S+R,s+",Botnet-TCP-Attempt-SPAM
S+S*B*B*s*,Botnet-TCP-Attempt-SPAM
s*B*s*s*S+,Botnet-TCP-Attempt-SPAM
"s+s+s+S*S+B+B+B+B+B+S*s+S*S+S*S,s+s,s+S*s+s,s+s+s+B+",Botnet-TCP-Attempt-SPAM
Y*y*,Botnet-TCP-Established-HTTP-Ad
"S*s*S+B+S*R+b+S*s+s*r*R,r+S*S+s+S*s+s+",Botnet-TCP-Attempt-SPAM
S*s*s+S*s0S+s*s+,Botnet-TCP-Attempt-SPAM
"S*R,S*s+S*s+s*b*s*S+s+S*S,s+",Botnet-TCP-Attempt-SPAM
V+V*,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
"R*R,r,r+R,a,",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
R0R+,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
"r*s*S,",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
B*s*s*,Botnet-TCP-Attempt-SPAM
"Y*Y,Y*Y+y+y*y*y*",Botnet-TCP-Established-HTTP-Ad
Y.Y*,Botnet-TCP-Established-HTTP-Ad
V*v*V*,Botnet-TCP-Attempt-SPAM
s*b*,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
e*E*,Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
"V,v+s+Z*v*",Botnet-TCP-Attempt-SPAM
"V,v+s+Z*v*",Botnet-TCP-CC-HTTP-Not-Encrypted
y.,Botnet-TCP-Established-HTTP-Binary-Download
v*v*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
S+S*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
V*,Botnet-TCP-Attempt-SPAM
R+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
s*b*b*b*b*b*b*b*b*b*b*b*b*b*b*b*b*b*b*,Botnet-TCP-Attempt-SPAM
"Y*Y.X*X.x.x.x,g,x,x.G.x,X.X,G.A.r,r.R.R,r,R.r,r.X,x,x,X.X,X.R,R.x,r.Z*Z.Z*Y.",Botnet-TCP-Established-HTTP-Ad
"r*R,R+r*r+r*",Botnet-TCP-Attempt-SPAM
"Y+y,",Botnet-TCP-WEB-Established
i0,Botnet-TCP-Established
"y,Y.Y,y,Y.Y,y,",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
v*,Botnet-TCP-Attempt-SPAM
I*I+H*I+i+i*i*i*i*i*i+i*i*i*i*i*I+z*z*i*,Botnet-TCP-Established-HTTP-Ad
"R,r+R*R,r+A+",Botnet-TCP-Attempt-SPAM
R*r*R*,Botnet-TCP-Attempt-SPAM
h*y*y*Y+H+H+v*H*,Botnet-TCP-Established-SPAM
B*s*,Botnet-TCP-Attempt-SPAM
"s+S,S*S+S*S,s+s+S,S*s*S,S*s+s,s+s+s,S*S+s,S*s*s+b+A+s+r+r,S*",Botnet-TCP-Attempt-SPAM
"S,s,s+r,r,b,A,R.R,R+s*R,R*S,s,S*S,S*s*S,S*s*S,B,s+s,s,S+s*S+s*s*S,s+s+s*",Botnet-TCP-Attempt-SPAM
y+V*H*H*,Botnet-TCP-Established-SPAM
"s+s+s,s,B+S*s+s*B*S,S*B*s+s*S,S*s*S,S*B*s+b+s*s+",Botnet-TCP-Attempt-SPAM
"s+s+s,s+s,B,S*s*S,S*B*s+S,s+s,S*B*S,S+S,B,S*R,r,S*S+s*s+s*s+s+B+s+B+",Botnet-TCP-Attempt-SPAM
Y+V*Y+,Botnet-TCP-Established-SPAM
B*s*,Botnet-TCP-Attempt-SPAM
"s,s+B+s,S*B*s+s+r+s+S*s+s,s+B+A+s+B+s,R*s+b+s+s+S*s*S,S*S,s+S*s+",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
s*S+,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
r*s*,Botnet-TCP-Attempt-SPAM
A+R0,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"V.u.u.U,U.U,u,R.U.u.U.V.u.u.U,U.u.u.v.s,D,U.R,U.u.u.s.U.u,U.V.u.R.u.V,V.D.D.",Botnet-UDP-Attempt-DNS
"W.w.w.w.U,U.U,U.W.W.W,R.W.U.f.s.u.W.U.U.D.u.u.r.V,S.U.U.U,W.u.u.S,W.u.R.u.u.",Botnet-UDP-DNS
r.,Botnet-TCP-Attempt-SPAM
"y*H*Y.h.y.y,y,y,y,H,Y,Y.y,y,y,y,y,y,y,y,y,Y+Y,y,H,h,y,y,y,",Botnet-TCP-Established-SSL-Microsoft
S+R*s*,Botnet-TCP-Attempt-SPAM
"R,r,",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"r+R*R,S+R0R+R,",Botnet-TCP-Attempt-SPAM
"S,s+r*R*R,R*s+r+R,",Botnet-TCP-Attempt-SPAM
",w,w,v,I+w,f,w,w,v,I+w,w,F+w,y+y,Z+W,f,w,v,y+z*W,F,F,e,z+w,y,z+w,w,I+w,v+z,w",Botnet-TCP-CC-HTTP-Not-Encrypted
"y,Y.Y,y,",Botnet-TCP-WEB-Established
A*,Botnet-TCP-Attempt-SPAM
r.,Botnet-TCP-Attempt-SPAM
R+s*s*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
v*s*,Botnet-TCP-Attempt-SPAM
V+,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
V0,Botnet-TCP-Attempt-SPAM
R.s.s.,Botnet-TCP-Attempt-SPAM
b*s*,Botnet-TCP-Attempt-SPAM
"z,",Botnet-TCP-WEB-Established-SSL
V0,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
i0,Botnet-UDP-Attempt
i0,Botnet-UDP-Custom-Encryption
s0,Botnet-TCP-Attempt-SPAM
i+,Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
r*r*,Botnet-TCP-Attempt-SPAM
"s+s,s+B+S*b*B*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"Z+z,Z*I+I*z+z*z*z*z*I*h*Z,Z*z*z*H+z,z+",Botnet-TCP-Established-HTTP-Ad
I*Z.Z*y*r*z+H*z*z+Y*z*h*,Botnet-TCP-Established-HTTP-Ad
y+z+y+z+y*H*z*z+Y*H*z*z*i*z*z*,Botnet-TCP-Established-HTTP-Ad-yieldmanager
z*I*I+z*z*Z+z+a+z+z*z*,Botnet-TCP-Established-HTTP-Ad
y+z*z+z+y*z*y*y+y+y*y*y*,Botnet-TCP-Established-HTTP-Ad
H*z+z*z*z*z*i*,Botnet-TCP-Established-HTTP-Ad
Z.Z.z.y.Z*Y*y*,Botnet-TCP-WEB-Established
"s*S,",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
I+I+I+i+i+I+i+i+I+I+i+i+i+i+i+I+i+i+i+i+I+i+i+I+i+i+i+i+i+i+I+I+I+i+i+I+i+i+,Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
"s,s+s+s*S,S*s+s*s*S+S*s*s*s*",Botnet-TCP-Attempt-SPAM
V0,Botnet-TCP-Attempt-SPAM
"s*S,r+A+",Botnet-TCP-Attempt-SPAM
"R,R0",Botnet-TCP-Attempt-SPAM
"y,y,y,",Botnet-TCP-Established-HTTP-Binary-Download
w+w+w+w+w+z+w+w+w+r+w*v*f*W+w+w+v+v+w+w+w+v+r+w+W*w*w*w*F*w+,Botnet-TCP-WEB-Established
"r,",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
A*r*,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-CC-HTTP-Not-Encrypted
s*r*r*,Botnet-TCP-Attempt-SPAM
R.,Botnet-TCP-Attempt-SPAM
"r*A*r*r*R,r,",Botnet-TCP-Attempt-SPAM
"R,R,s,S.R+R.S*",Botnet-TCP-Attempt-SPAM
"S,",Botnet-TCP-Attempt-SPAM
"S+s,S*B*s+s*b*",Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
R*R*,Botnet-TCP-Attempt-SPAM
s+s+B+S*s*s+s+s*,Botnet-TCP-Attempt-SPAM
"s+b+s,S+s+s+s+s+s+s,s+S*s+",Botnet-TCP-Attempt-SPAM
"s,",Botnet-TCP-Attempt-SPAM
"s+s+B+s+s+s+s*s+s,s,S*s+s*s+b+s*S+",Botnet-TCP-Attempt-SPAM
"S*s+s*s+s+B*s+s+s*S,s+s+",Botnet-TCP-Attempt-SPAM
"s*s+s+B*s+s+s*S,s+s+",Botnet-TCP-Attempt-SPAM
"y.y.y.Y.Y.y.y.y.y.y.Y.Y.Y.y.y.y.y.y.Y.y.y.y.H.y.y.Y,Y.Y.H.Y.Y.y.Y,Y.",Botnet-TCP-WEB-Established
R*,Botnet-TCP-Attempt-SPAM
"s*S+S,S*b*s+s*B*",Botnet-TCP-Attempt-SPAM
"s*S,S*S*",Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
R+S*,Botnet-TCP-Attempt-SPAM
S*S+S*s*,Botnet-TCP-Attempt-SPAM
s*s*B*s*,Botnet-TCP-Attempt-SPAM
"s*S,",Botnet-TCP-Attempt-SPAM
s*s*s*,Botnet-TCP-Attempt-SPAM
"S*S,",Botnet-TCP-Attempt-SPAM
s*B*s+S.S.R*r+R*s*A*r+S*,Botnet-TCP-Attempt-SPAM
"r*R,S*",Botnet-TCP-Attempt-SPAM
A*R+,Botnet-TCP-Attempt-SPAM
r*r*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
"R,R*A*r*",Botnet-TCP-Attempt-SPAM
R*s*r*r*r*,Botnet-TCP-Attempt-SPAM
i*i+i*i*z*i*z+i*i*i*i+i*i+z*z*z*z*i+,Botnet-TCP-Established-HTTP-Ad
R.A.,Botnet-TCP-Attempt-SPAM
r*r*,Botnet-TCP-Attempt-SPAM
r*r*r*r*,Botnet-TCP-Attempt-SPAM
"+y,z+y+y,z+z,y,Y+y,y,Y+z+z,Y*Y,Z*Y,Z*Z+z,y+y+z,Z+y,I,Y+y+y+y+z,z+y+z,Z*Z+z+y",Botnet-TCP-Established-HTTP-Ad
"s+s+s+s+B*B*s*s+s,S+S,S*s*",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
A*,Botnet-TCP-Attempt-SPAM
"Y0Y,H,",Botnet-TCP-HTTP-Google-Net-Established
Y.Y.,Botnet-TCP-HTTP-Google-Net-Established
"s,s+s+s*s+S,S+B+B+s+s+s+s+S*s+s+",Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
S+R*,Botnet-TCP-Attempt-SPAM
",I,H,z,z,Z,w,I,z,z,z,z,z,z,z,z,z,w,w,i,i,z,z+z,I,I,I,z,I,w,z,z,z,I,z,F,i,I,w",Botnet-TCP-Not-Encrypted-SMTP-Private-Proxy
"A,r,",Botnet-TCP-Attempt-SPAM
a*,Botnet-TCP-Attempt-SPAM
"R,R.R+R*",Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
"A,",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"r*R,S*s*S,S*S,S*s*A*",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
s*s*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
R0,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
"R+R,",Botnet-TCP-Attempt-SPAM
S0S+s*,Botnet-TCP-Attempt-SPAM
"r,R*r+R,S*R+S,R+r*R+R*r*s+r*R+R*R,",Botnet-TCP-Attempt-SPAM
S.R0S*,Botnet-TCP-Attempt-SPAM
"R0S,r,T*",Botnet-TCP-Attempt-SPAM
"S,S*",Botnet-TCP-Attempt-SPAM
"s*S,S*",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
a*,Botnet-TCP-Attempt-SPAM
R*r*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
"r0R+s*R,",Botnet-TCP-Attempt-SPAM
s*r+s+r+R0,Botnet-TCP-Attempt-SPAM
S.R0r*,Botnet-TCP-Attempt-SPAM
"r+r+R,R.R+r*A*r*r*",Botnet-TCP-Attempt-SPAM
r*A*,Botnet-TCP-Attempt-SPAM
"R+R,R+s+r,r+r+r*A*r*r*R+R*s+r*A*r+r*r*",Botnet-TCP-Attempt-SPAM
"r,R.R,S.R+r+R*r+A+r+r*s+R,r,R*r+r+s+R*A*",Botnet-TCP-Attempt-SPAM
b*r*s*,Botnet-TCP-Attempt-SPAM
r*s*r*R*,Botnet-TCP-Attempt-SPAM
"R,r+B+A+A+s,s+r,r+R.S+B+a+R*S,A,r,S*S+R*R,R*",Botnet-TCP-Attempt-SPAM
"S+S,S*B*s+s*B*",Botnet-TCP-Attempt-SPAM
H.Y.Y.y.y.y.y.y.y.Y*y*,Botnet-TCP-Established-HTTP-Ad
"Y.H.y.Y.Y*Y.y.y.Y*Y,Y*Y.Y*Y.",Botnet-TCP-Established-HTTP-Ad-yieldmanager
"Y,Y.y.y.y.Y.",Botnet-TCP-Established-HTTP-Ad
"Y,",Botnet-TCP-Established-HTTP-Ad
"Y.H.y.y.Y+Y.y.y.y,Y*",Botnet-TCP-WEB-Established
"H.Y*Y.y,y.y.y.y.Y*Y.Y*Y.Y*Y.Y*",Botnet-TCP-Established-HTTP-Ad
V0,Botnet-TCP-Attempt-SPAM
"S,s+",Botnet-TCP-Attempt-SPAM
B*s+,Botnet-TCP-Attempt-SPAM
s+S*,Botnet-TCP-Attempt-SPAM
"s*S,s+s,b,",Botnet-TCP-Attempt-SPAM
B*B*s*,Botnet-TCP-Attempt-SPAM
S*s*,Botnet-TCP-Attempt-SPAM
b*,Botnet-TCP-Attempt-SPAM
s+,Botnet-TCP-Attempt-SPAM
s*S+,Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"r*A*s*A*R,r+",Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
R.R+R*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
r*r*A*R*,Botnet-TCP-Attempt-SPAM
S.,Botnet-TCP-Attempt-SPAM
S*B*,Botnet-TCP-Attempt-SPAM
V+W*w*,Botnet-TCP-Attempt-SPAM
"r+B+s*A*R,R*r*S,R*r*",Botnet-TCP-Attempt-SPAM
v0,Botnet-TCP-Attempt-SPAM
v*E*,Botnet-TCP-Attempt-SPAM
"Y,Y.Y+Y.",Botnet-TCP-Established-HTTP-Ad
z+z+z+z+z+z+z+z+z+z+z*I*i*Z+z+z+y+z+z+z+z+y+z+z+z*z*z*z*i*z+,Botnet-TCP-Established-HTTP-Ad
s*,Botnet-TCP-Attempt-SPAM
v*,Botnet-TCP-Attempt-SPAM
"y.Y,y,y,y,Y+Y,y.y.y.Y,Y.",Botnet-TCP-CC-Plain-HTTP-Encrypted-Data
w*,Botnet-TCP-Attempt-SPAM
w*,Botnet-TCP-CC-HTTP-Not-Encrypted
B*,Botnet-TCP-Attempt-SPAM
s0s*,Botnet-TCP-Attempt-SPAM
S*,Botnet-TCP-Attempt-SPAM
S+,Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-CC-HTTP-Not-Encrypted
t*,Botnet-TCP-Attempt-SPAM
s+S*s*s*B*s*S+s*,Botnet-TCP-Attempt-SPAM
b*r*r*,Botnet-TCP-Attempt-SPAM
s*r*,Botnet-TCP-Attempt-SPAM
"r,r+",Botnet-TCP-Attempt-SPAM
s+S*s+s+,Botnet-TCP-Attempt-SPAM
"s,a,R*s*s*s+r,a,s+s+B+r,b,A,r+s,S*s+s+S,S+B+B+s*s+s+s,s+s+S*S+",Botnet-TCP-Attempt-SPAM
s+b+B+R*,Botnet-TCP-Attempt-SPAM
"r*R.R.R+A,r,R+r+S.S,R*R,s+R*R+A+R*R,r+s*r*r*r*r*R,",Botnet-TCP-Attempt-SPAM
"r+A+s+r+r+r+r*S,R+r+s+A+s+r*B+B*r+r+s*r*R,r+R*R+",Botnet-TCP-Attempt-SPAM
"S,R+r+R,R,r,B,R+s,r,R*r*s+r*R,R+R,R+r+R*A*r*R,r+s+",Botnet-TCP-Attempt-SPAM
"s+r,r+r,A+r,r,R+r*R,R*R,S*r+r+r*s*R,R+r*r*A*R,r+r,S+",Botnet-TCP-Attempt-SPAM
"R,R.R*",Botnet-TCP-Attempt-SPAM
"s*R,R*",Botnet-TCP-Attempt-SPAM
Y.y.y.Y*Y.y.b.Y*Y.,Botnet-TCP-Established-HTTP-Ad
"y,y,y,h,y.y.y.Y,y,y,h,Y.y.y.y,Y+Y,H,y,Y,y,Y.H.H.h.H.Y,y,y,y,y,",Botnet-TCP-WEB-Established-SSL
r.A.,Botnet-TCP-Attempt-SPAM
y*,Botnet-TCP-WEB-Established-SSL
y*,Botnet-TCP-WEB-Established
y*,Botnet-TCP-WEB-Established-SSL
"Y,Y*",Botnet-TCP-WEB-Established
"Y,Y+",Botnet-TCP-WEB-Established-SSL
"Y,y+",Botnet-TCP-WEB-Established-SSL
"Y*y*y*y*y*y+Y,Y*",Botnet-TCP-WEB-Established-SSL
Y*,Botnet-TCP-WEB-Established
y*y*y*y*Y+,Botnet-TCP-WEB-Established-SSL
Y+Y*,Botnet-TCP-WEB-Established
y*y*,Botnet-TCP-WEB-Established-SSL
Y+,Botnet-TCP-WEB-Established
"y*Y+Y,Y*Y,",Botnet-TCP-WEB-Established-SSL
y*y*y*,Botnet-TCP-WEB-Established
"y*Y,y,Y*Y,y,Y*y+v+Y*",Botnet-TCP-WEB-Established-SSL
y*h*h*Y*,Botnet-TCP-WEB-Established
Y0,Botnet-TCP-WEB-Established-SSL
y*Y+Y*,Botnet-TCP-WEB-Established-SSL
Y+Y*,Botnet-TCP-WEB-Established
"s+S,B,S+S,S+s+B+s*s+s+s+S,s,S+B+S,s,S,S,B,s,s,s,s,",Botnet-TCP-Attempt-SPAM
"r,S.r.R,R0R,S*",Botnet-TCP-Attempt-SPAM
"r+R,r.R,r+",Botnet-TCP-Attempt-SPAM
"s,B,s+S.S+s+s,s,S+b+R,S*S+B+S,S+s,B,S,S+S,",Botnet-TCP-Attempt-SPAM
"Y+Y.Y*Y,y,y,Y*Y.y.y,y,y,Y*Y,y,y,Y+y+y+y,H,y,Y+y*Y,Y+Y,v,Y+Y*Y,y+Y*H*Y,",Botnet-TCP-Established-SSL-Microsoft
"Y+Y.Y*Y,y,y,Y*Y.Y*Y.Y,y,Y+Y,Y+Y,y,y,V*v+y*y*y+Y,Y+Y,",Botnet-TCP-Established-SSL-Microsoft
"z,s+S*s*S0",Botnet-TCP-Established-HTTP-Microsoft
"Y*Y,y,y,H,y,Y+y,Y+H+Y,Y*y*y*y*",Botnet-TCP-Established-SSL-Microsoft
"Y.y.Y+Y.y.Y*Y,H,y,Y.Y,Y*Y,y+y+Y,H,h,Y.y.Y*H*y+y*",Botnet-TCP-WEB-Established-SSL
"y,H,H,y.y,y,H,Y.y.y.h.h.h.Y,Y.H.",Botnet-TCP-WEB-Established-SSL
"h,y,y,y,H,y,y,H,H,y,y,H,H,y,",Botnet-TCP-WEB-Established-SSL
"r+b+B+s,s+s,s+s,s+s,S*S,R.S,s+s+R,S+s+s,B,s+s,S+B+R,r,s,s,S+R,s,s,B,S+r+R.R.",Botnet-TCP-Attempt-SPAM
"r,S*S,B,b,s+s+s+s+S,S+S,",Botnet-TCP-Attempt-SPAM
"R.r,R0R,r,R.S,R.A.",Botnet-TCP-Attempt-SPAM
"y,Y.Y,y,y,y,y,y.H.H.h.H.Y,H,",Botnet-TCP-Established-SSL-Microsoft
"Y,y,y,y,H,H,Y,y,H,y,H,h,h,y,H,",Botnet-TCP-Established-SSL-Microsoft
"y,y,H,y.y,y,y,H,h,y,y,y.y.H.",Botnet-TCP-WEB-Established-SSL
"H+y,H,H,y+y+Y,y+",Botnet-TCP-WEB-Established
"y,H,y,y,y.H.H.h.y.y.h.h.H.y.y.Y*Y,H,y+y,",Botnet-TCP-WEB-Established-SSL
"r,s,r+r,s,S+r+r+A*s+S.S.R+A+R.S,S.s.S,R*S+r,R*r+R,s,R*r+R.S*r*A*s*",Botnet-TCP-Attempt-SPAM
"r,r,S+s+s*B*S,s+s,S+s+S,S+s+B+B+s+B+s,s,s+s,B,s,S,S+",Botnet-TCP-Attempt-SPAM
r*,Botnet-TCP-Attempt-SPAM
"B+s,B,s,s,S.S,s,B,",Botnet-TCP-Attempt-SPAM
"S+S,S+S,s+b+S.S+S,S+s,s+s+s,B,s+s+s+s,B,s+s,S+B+S,s,B,B,S+s+s,s+B+b+S,s,s+r+",Botnet-TCP-Attempt-SPAM
S0,Botnet-TCP-Attempt-SPAM
z.,Botnet-TCP-WEB-Established
"r,r.",Botnet-TCP-Attempt-SPAM
"R,",Botnet-TCP-Attempt-SPAM
"S*S,B,s+s*s+s*S+B+S*s+b+",Botnet-TCP-Attempt-SPAM
"S,S+s+B+s*s+s+s*S+B+S*s+s+s,s+s+s+S*S,s+",Botnet-TCP-Attempt-SPAM
"r,S+s+S*S+s+s*s*",Botnet-TCP-Attempt-SPAM
"s+s*S,s+s+s,s+s+s*S,s+B+B+s+s*s+s+",Botnet-TCP-Attempt-SPAM
"S,s+s*s+s,S*B*B*s+s+S,S*s+",Botnet-TCP-Attempt-SPAM
",s,R.S.s.S.S.S.S.B.S.S.S.S.s.S.S.s.s.S.s.s.B.s.R,r,r.r.S*S,S+s*s+s+s*B*S+B+S",Botnet-TCP-Attempt-SPAM
s*,Botnet-TCP-Attempt-SPAM
r*B*b*r*,Botnet-TCP-Attempt-SPAM
B*,Botnet-TCP-Attempt-SPAM
y.y.y.y.y.y.y.H.y.y.y.H.H.H.,Botnet-TCP-WEB-Established
